fault name,cube num,test relation PI,BDD Var num
g4680,33,105,30
g4708,7,16,11
g5194,5,16,13
g5554,5,18,15
g301_g1407_A,2,74,2
g102_g1138_A,100,100,82
g230_g3134_A,63,74,27
g19_II2080_B,100,21,12
g1047_II2506_A,100,21,12
g1419_II3412_A,4,5,5
g2294_II4211_A,16,54,10
g3242_II5243_A,100,179,20
g4223_II6026_A,100,179,20
g4221_II6028_A,100,179,20
g3541_II6501_A,100,173,46
g2584,2,2,2
g6282,100,13,13
g6364,6,14,5
g6372,2,14,5
g6724,6,14,1
g6723,6,14,1
g6823,39,32,15
g5139,13,9,7
g5472,15,12,12
g5473,21,12,12
g6940,100,83,58
g6841,100,18,18
g6840,57,18,18
g5148,8,7,7
g5329,8,8,8
g5490,10,9,9
g5580,11,10,10
g5328,9,8,8
g5581,10,10,10
g1288,2,1,1
g5491,100,12,12
g4149,2,1,1
g4851,100,22,22
g4852,100,22,22
g4842,100,22,22
g4843,100,22,22
g6508,100,24,24
g6507,100,24,24
g1656,100,133,74
g2962,100,100,100
g3673,2,1,1
g3564,2,1,1
g3546,2,3,1
g1665,5,5,5
g4059,33,9,9
g3807,2,1,1
g1539,7,7,7
g4473,53,11,11
g4816,100,105,58
g1674,8,8,8
g4465,100,31,31
g3466,70,23,22
g5770,100,13,13
g2952,100,82,58
g3781,2,14,4
g6165,16,16,16
g1575,100,105,95
g1666,100,156,68
g1638,3,112,10
g1387,100,99,45
g1890,100,74,24
g1845,13,11,8
g2935,2,2,2
g2367,100,74,74
g2394,100,74,74
g3277,2,59,2
g2628,100,59,11
g2637,100,57,11
g2178,2,59,2
g3286,2,57,2
g2656,100,57,11
g2196,2,57,2
g2664,100,54,11
g2647,100,14,14
g2682,100,54,11
g2692,100,61,18
g1891,100,113,37
g2728,100,89,18
g2709,100,14,14
g1369,100,74,26
g2934,100,123,30
g2296,34,97,15
g1359,100,85,84
g2961,5,11,11
g2809,100,136,49
g1756,15,82,10
g3079,100,74,74
g2772,100,134,49
g2268,2,108,1
g2619,4,70,17
g3465,100,36,33
g3519,3,14,8
g3276,21,11,10
g2179,2,108,1
g2197,2,108,1
g3933,100,113,30
g3376,100,113,29
g3367,100,113,29
g1395,100,123,37
g1764,100,152,35
g4384,21,22,21
g3763,3,14,7
g4239,5,14,8
g1854,100,14,14
g4266,5,14,8
g4456,17,9,9
g3295,3,14,7
g4267,37,23,22
g4348,98,74,36
g4635,100,74,53
g4177,100,113,30
g4168,100,113,30
g2079,100,123,36
g4590,100,123,32
g4581,100,113,32
g4186,100,123,30
g1378,100,123,37
g4429,5,32,10
g4753,100,18,18
g3484,5,11,6
g4662,100,16,16
g5094,100,123,36
g4870,9,14,10
g5356,17,14,14
g5265,17,14,14
g4428,14,12,11
g4437,14,12,11
g5247,47,18,18
g5266,100,23,23
g5274,100,23,23
g5292,100,23,23
g4537,35,75,10
g5077,15,95,10
g4545,14,75,10
g5256,12,72,10
g5482,2,14,10
g3456,7,59,7
g5454,23,54,10
g5445,41,23,23
g5509,22,18,18
g5049,7,18,17
g5518,22,18,18
g4933,67,18,18
g5527,22,18,18
g5508,88,18,18
g5635,26,14,13
g5544,4,14,14
g4509,18,14,13
g5571,69,23,23
g5661,14,18,18
g3384,2,14,6
g5670,14,18,18
g5392,100,23,23
g5805,100,23,23
g5824,9,21,12
g5742,100,27,27
g5590,14,54,11
g6238,100,24,23
g6247,100,24,23
g1692,6,14,1
g6256,5,14,5
g6265,100,24,23
g6246,100,23,23
g5941,100,23,23
g5671,34,23,14
g6264,100,23,23
g6273,100,23,23
g6346,100,23,23
g6516,100,21,12
g6643,2,14,5
g6714,4,108,10
g6670,100,112,29
g6625,3,112,10
g6750,100,108,35
g3483,84,61,18
g3358,2,74,4
g4672,100,74,53
g4942,56,18,18
g5419,59,23,23
g5428,66,23,23
g4950,100,105,64
g4915,3,105,12
g6634,3,113,10
g4941,100,83,62
g4536,100,83,64
g1279,33,14,14
g2853,98,51,20
g3267,2,17,1
g3259,2,179,1
g3907,3,10,8
g3961,100,17,15
g3528,5,82,8
g4762,100,17,15
g5374,61,18,18
g5364,100,16,16
g2916,100,67,67
g5662,100,23,23
g59,100,31,30
g69,100,31,30
g5680,65,23,23
g6192,100,123,36
g6832,100,74,24
g410_g4044_A,100,22,21
g2568_II4010_A,100,97,65
g4816,3,105,12
g5563,100,82,54
g6347,100,82,30
g1576,100,112,40
g1954,100,82,82
g1963,100,82,82
g1972,100,82,82
g1991,100,82,82
g2467,100,82,82
g2485,100,74,74
g2494,100,83,83
g1928,100,113,37
g2755,100,74,45
g2818,56,74,28
g2827,100,74,45
g3692,100,82,57
g2836,56,74,28
g3538,100,82,48
g3529,100,82,49
g3089,100,74,44
g3790,100,22,22
g4195,22,18,17
g4267,28,23,22
g4286,25,23,22
g4627,100,74,53
g4645,100,74,53
g4654,100,74,53
g4582,9,18,15
g4636,9,23,18
g4277,64,31,31
g4753,72,18,18
g1477,100,105,40
g4826,34,24,23
g5483,2,14,10
g4592,21,23,22
g5096,4,23,22
g5357,4,14,13
g5942,6,23,22
g5753,100,38,38
g3187,100,105,58
g3196,100,103,61
g3862,2,54,10
g3665,2,57,11
g3880,2,57,10
g3683,2,61,11
g3629,2,59,11
g6067,17,23,23
g6661,100,82,62
g4673,100,74,53
g6194,9,105,17
g5159,3,57,16
g6149,2,54,12
g5177,3,54,15
g5186,3,54,15
g6329,3,54,10
g6608,100,82,58
g6653,100,82,58
g6158,2,61,12
g2449,100,108,92
g3664,100,97,64
g1585,100,63,63
g1267_II4040_C,3,14,6
g19_II2082_A,100,21,12
g1047_II2507_A,100,21,12
g3710_II5271_A,100,179,20
g4223_II6027_A,100,179,20
g2584,3,2,2
g6284,100,21,12
g6364,2,14,5
g6374,6,14,5
g6725,6,14,1
g6724,6,14,1
g6590,100,23,23
g6823,32,32,15
g2585,2,2,2
g5473,15,12,12
g5474,21,12,12
g6940,100,83,66
g6941,100,82,71
g6841,100,18,18
g6842,72,18,18
g5329,9,8,8
g5581,11,10,10
g1288,2,1,1
g1289,2,1,1
g5582,100,17,17
g5491,100,12,12
g4852,100,22,22
g4853,100,22,22
g4843,100,22,22
g4844,100,22,22
g6824,100,36,29
g6509,100,21,21
g6508,100,24,24
g2962,100,100,99
g3673,2,1,1
g3638,2,1,1
g3448,5,5,5
g4745,100,23,23
g4465,100,31,31
g1549,9,9,9
g4717,100,21,21
g4807,8,11,11
g4763,3,11,11
g3466,100,23,23
g3575,100,31,30
g5770,100,13,13
g5905,100,118,62
g6185,6,14,5
g6167,6,14,5
g6176,6,14,5
g1784,100,100,70
g1675,100,140,83
g1666,100,156,75
g1567,100,82,82
g1793,49,112,30
g1387,100,99,90
g3278,2,59,2
g2863,5,9,7
g2656,100,57,11
g2647,100,14,14
g2890,100,113,30
g2692,100,61,18
g2675,100,14,14
g1891,100,113,37
g2728,100,89,18
g1369,100,74,74
g2296,100,97,16
g2809,100,136,49
g1756,100,82,82
g3079,100,74,74
g2783,100,131,49
g3764,19,36,19
g2981,100,83,54
g2179,2,108,1
g2197,2,108,1
g3925,100,113,30
g3359,100,113,29
g3377,100,123,29
g3934,100,123,30
g3368,100,123,29
g4349,21,22,21
g3296,3,14,7
g4448,17,9,9
g3287,5,9,6
g3755,3,14,7
g1937,100,14,14
g3449,5,9,6
g3718,6,82,9
g4358,91,74,36
g4178,100,123,30
g4591,100,123,32
g4169,100,123,30
g2098,100,113,36
g1378,100,123,37
g4457,5,14,8
g4727,100,18,18
g4736,100,18,18
g2873,21,11,11
g4285,25,11,10
g1936,15,82,10
g5095,100,31,31
g4691,100,113,32
g5086,31,18,18
g5248,47,18,18
g5266,100,23,23
g5438,15,82,10
g1558,16,59,10
g5069,15,95,10
g4537,15,75,10
g5077,28,95,10
g5492,7,59,6
g3457,24,57,11
g5446,23,57,10
g4583,29,23,22
g5509,100,18,18
g5518,100,18,18
g5059,7,18,17
g4933,100,18,18
g5527,100,18,18
g4943,52,18,18
g5545,4,14,14
g5663,26,14,13
g5572,63,23,23
g5618,80,18,18
g5392,67,23,13
g6068,2,14,5
g6077,2,14,5
g5824,100,21,21
g6086,100,21,20
g5708,8,59,7
g5590,24,54,11
g5717,25,57,11
g2594,100,105,63
g6248,100,24,23
g6266,5,14,5
g6275,5,14,5
g6338,100,23,23
g6076,16,23,23
g5951,100,23,23
g5681,35,23,14
g6274,100,23,23
g1838,100,113,36
g6545,71,113,17
g1595,100,142,34
g6473,58,123,16
g6229,5,14,5
g6644,2,14,5
g6580,2,14,5
g6715,4,118,10
g6670,100,112,34
g6625,100,112,16
g6770,76,61,18
g6806,79,61,18
g6851,100,82,53
g5861,100,83,54
g5068,100,74,53
g5555,50,23,22
g5429,64,23,23
g4915,100,105,68
g6634,100,113,35
g6923,100,82,65
g1459,100,89,53
g1279,47,14,14
g2944,25,74,27
g2909,3,10,6
g2846,3,16,6
g3593,2,17,1
g3259,2,179,1
g3719,2,179,1
g3907,15,10,8
g3836,12,82,8
g3961,100,17,15
g4762,100,17,15
g4708,22,16,11
g5194,100,16,16
g5374,100,18,18
g5554,45,18,16
g5546,100,67,65
g5662,91,23,23
g5672,99,23,23
g69,100,31,31
g79,100,31,30
g5680,100,23,23
g6832,100,74,23
g441_g4032_A,100,22,21
g6212_II8080_B,2,59,10
g6015_II8080_A,2,59,12
g3512_II5307_B,100,123,28
g1559,5,105,16
g5564,100,83,55
g1577,100,63,57
g1578,100,83,83
g1982,100,82,82
g2793,100,82,30
g2955,100,83,55
g1928,100,113,37
g2756,56,74,28
g2792,100,82,31
g2819,100,82,31
g2828,58,74,28
g3693,100,83,54
g3485,100,36,34
g2981,100,83,55
g3539,100,83,48
g3926,100,113,30
g3378,100,113,29
g3099,100,74,44
g3971,100,74,44
g3684,41,74,27
g3782,100,22,22
g4368,81,74,36
g3791,100,22,22
g4286,19,23,22
g3953,100,24,23
g4637,100,74,44
g4565,9,18,12
g4628,9,23,16
g2937,72,31,31
g3936,66,31,31
g4277,100,31,30
g4593,60,31,31
g4296,13,23,22
g4529,100,82,58
g4727,100,18,18
g4736,100,18,18
g4862,39,18,14
g5384,4,14,14
g4782,25,23,22
g4791,13,23,22
g5456,21,23,23
g5619,6,18,17
g5573,60,23,23
g5952,6,23,22
g6096,100,24,23
g3648,2,59,11
g3657,2,57,11
g3666,2,54,11
g6348,100,32,24
g6554,65,74,36
g6716,100,32,24
g4836,100,83,58
g6834,100,82,54
g4827,100,82,69
g5556,43,23,22
g4980,3,105,14
g6159,2,59,12
g5187,3,59,15
g5178,3,54,16
g6609,100,83,58
g6654,100,83,58
g3656,100,97,64
g2757,100,97,65
g3647,100,97,65
g5862,33,74,36
g102_g1815_A,6,102,8
g1279_II4040_A,2,14,7
g5202_II8119_A,7,57,12
g5202_II8128_A,7,57,12
g29_II2091_A,100,21,12
g2021_II3739_A,13,11,9
g2015_II4159_A,5,6,6
g3522_II4920_A,7,8,8
g4809,5,4,4
g6284,100,21,12
g6366,6,14,5
g6374,2,14,5
g6726,6,14,1
g6725,6,14,1
g4098,2,1,1
g5475,27,11,6
g6582,100,23,23
g6590,100,23,23
g2585,3,2,2
g5474,15,12,12
g6941,100,82,68
g6842,47,18,18
g6591,16,16,16
g1289,2,1,1
g5582,100,17,17
g4853,100,22,22
g4854,100,22,22
g4844,100,22,22
g4845,100,22,22
g6824,100,36,32
g6825,100,36,34
g6509,100,21,21
g2586,2,1,1
g6744,67,18,18
g2577,8,87,14
g1649,3,3,3
g2928,100,152,32
g3638,2,1,1
g3773,7,12,11
g3890,9,14,13
g4745,70,23,11
g4493,8,8,8
g4764,3,11,11
g3575,100,31,31
g2954,100,83,58
g6185,2,14,5
g6167,2,14,5
g6176,2,14,5
g5915,15,16,16
g1784,100,100,100
g1793,81,112,27
g1398,100,103,54
g98,100,112,112
g1991,100,82,82
g1883,15,82,10
g2667,100,57,11
g1875,100,113,37
g2675,100,14,14
g1947,100,123,37
g2927,100,113,30
g2748,100,135,49
g2783,100,131,49
g89,100,109,99
g3765,19,36,19
g2099,100,123,32
g1749,100,142,36
g4359,21,22,21
g4377,21,22,21
g4395,21,22,21
g2936,3,32,12
g2882,5,14,10
g3279,3,14,7
g3288,3,14,7
g3774,3,14,7
g1937,100,14,14
g4646,100,74,53
g4449,5,14,8
g3872,8,32,15
g2891,9,14,14
g1884,100,14,14
g3935,13,11,7
g3558,5,11,6
g4683,100,113,32
g5169,100,113,36
g5087,26,18,18
g5349,4,59,5
g5249,17,14,14
g4863,9,14,10
g5168,4,12,12
g4439,14,12,11
g5069,36,95,10
g5484,2,14,10
g3458,10,57,8
g5447,10,57,7
g5348,23,12,12
g4943,100,18,18
g5637,26,14,13
g5646,26,14,13
g5376,26,18,12
g5816,100,18,18
g5780,100,23,23
g5753,100,38,38
g5708,9,59,7
g5717,22,57,11
g5880,100,21,12
g2594,100,105,62
g6249,100,21,20
g6258,100,24,23
g6257,100,23,23
g5673,35,23,14
g5682,35,23,14
g6555,100,112,34
g6474,100,122,36
g6581,2,14,5
g6339,49,74,43
g1838,5,113,9
g6545,100,113,33
g1595,100,142,34
g6645,2,14,5
g6771,93,61,18
g6762,100,118,36
g6816,100,74,53
g6806,50,61,18
g6852,100,83,54
g6932,100,83,66
g6194,100,105,56
g6357,34,57,15
g6465,2,32,7
g6924,100,83,65
g2397,100,108,87
g2568,100,108,78
g2909,11,10,6
g2846,11,16,6
g3593,2,17,1
g3567,2,17,1
g3719,2,179,1
g3836,12,82,8
g4674,100,105,82
g5367,87,18,18
g5546,100,67,60
g5672,100,23,23
g79,100,31,27
g242_g3143_A,100,74,44
g6376,100,82,60
g6385,100,83,54
g2488,100,74,74
g1894,100,123,37
g2829,100,82,31
g2838,100,83,31
g2856,100,56,52
g3387,100,55,35
g3388,100,39,39
g3972,100,74,36
g3297,65,74,36
g3981,100,74,53
g3667,41,74,27
g3990,100,74,51
g3792,100,22,22
g3694,58,31,31
g4369,97,74,36
g2937,100,31,29
g3936,100,31,29
g4593,100,31,30
g4296,10,23,22
g4648,46,31,31
g4647,9,23,21
g4486,21,18,17
g4756,4,18,17
g4468,100,24,23
g5485,2,14,10
g4873,39,31,31
g5448,36,23,23
g5457,16,23,23
g5574,59,23,23
g5935,6,23,22
g6079,100,24,23
g6088,100,24,23
g3837,2,59,10
g3855,2,54,10
g3649,2,57,11
g3873,2,57,10
g3658,2,57,11
g3891,2,61,10
g6466,100,74,44
g4666,100,74,53
g5557,36,23,22
g5188,3,59,13
g5197,3,59,16
g6655,100,82,57
g5269,3,61,13
g2397,100,108,81
g2568,100,108,98
g4674,19,105,23
g5863,100,74,53
g1276_II3125_B,16,14,14
g1540_II3168_A,100,21,12
g3271_II5207_B,100,17,15
g3421_II5292_A,7,8,8
g3512_II5309_A,100,123,28
g4301_II6185_A,100,17,15
g4809,3,4,4
g6366,2,14,5
g4099,2,1,1
g6727,6,14,1
g6726,6,14,1
g4098,2,1,1
g5475,9,11,6
g5476,27,11,7
g6582,99,23,23
g6583,100,23,23
g6925,100,74,53
g6277,25,18,17
g6592,11,16,11
g6591,15,16,16
g4657,5,5,5
g6853,100,61,51
g4854,100,22,22
g4855,100,22,22
g4845,100,22,22
g4846,100,22,22
g6825,100,36,29
g6826,100,36,29
g2586,2,1,1
g2587,2,1,1
g6745,68,18,18
g6744,65,18,18
g2577,25,87,13
g2928,100,152,32
g5458,100,23,23
g3793,100,163,59
g5638,100,163,64
g5818,100,133,63
g5854,100,142,66
g5926,100,16,16
g1578,100,83,83
g1398,100,103,35
g98,100,112,112
g1686,9,9,7
g1777,100,99,95
g2865,5,9,8
g2667,100,57,11
g3298,2,54,2
g2695,100,54,11
g1875,100,113,37
g1947,100,123,37
g2946,5,9,6
g2748,100,135,49
g89,100,109,99
g3784,6,4,4
g3927,100,123,30
g3379,100,123,29
g3756,25,11,11
g3819,100,51,31
g1749,100,142,36
g3685,43,74,27
g4378,21,22,21
g4396,21,22,21
g2659,13,9,9
g3757,3,14,7
g1858,100,14,14
g2919,5,14,10
g4495,17,9,9
g4638,100,74,53
g4656,100,74,53
g4584,100,113,32
g4459,5,14,8
g2874,9,14,14
g1849,100,14,14
g1884,100,14,14
g3954,21,11,9
g5098,25,11,11
g5088,100,113,36
g4684,100,113,32
g3459,14,54,11
g5359,20,12,11
g5278,100,23,23
g5296,100,23,23
g5494,10,57,7
g4792,100,31,31
g5538,4,14,14
g4494,18,14,13
g5728,29,14,14
g5808,100,18,18
g5664,14,18,18
g5817,100,18,18
g5791,24,23,23
g5395,100,23,23
g5809,24,23,23
g5781,100,23,23
g5593,14,54,11
g5584,5,59,6
g1696,6,14,1
g6259,5,14,5
g5665,35,23,14
g6069,17,23,23
g5944,100,23,23
g6078,16,23,23
g5953,100,23,23
g6087,17,23,23
g6394,100,113,36
g6474,100,122,35
g6646,2,14,5
g6717,100,74,53
g6736,100,108,34
g3477,100,61,18
g6673,100,122,29
g6754,100,108,30
g6772,7,32,7
g6628,3,122,10
g6762,100,118,36
g6843,100,74,26
g6934,100,83,56
g6933,100,82,69
g4828,100,82,64
g4819,100,173,14
g3559,2,29,1
g4980,100,105,54
g6358,29,57,15
g6637,66,123,17
g6457,100,82,70
g2497,100,108,73
g3567,2,17,1
g3955,100,17,15
g5367,47,18,18
g5368,87,18,18
g5377,52,18,18
g5674,92,23,23
g260_g3180_A,33,74,27
g461_g4041_A,100,22,21
g406_g4042_A,100,22,21
g123_g4045_B,100,24,23
g430_g5152_A,3,61,15
g500_g5154_A,3,59,16
g6212_II8118_B,2,57,10
g6015_II8118_A,2,57,12
g4915_II8120_A,3,57,13
g6212_II8127_B,2,57,10
g6015_II8127_A,2,57,12
g6212_II8136_B,2,59,10
g6015_II8136_A,2,59,12
g5818,75,133,28
g6376,100,82,55
g6385,100,83,58
g1966,100,83,83
g1975,100,83,83
g2488,100,74,74
g1894,100,123,37
g2767,100,74,45
g3686,100,82,58
g2839,81,74,28
g3964,100,74,51
g3289,65,74,36
g3775,100,22,22
g3991,100,74,39
g4289,21,23,22
g4639,9,23,19
g4739,10,18,17
g4864,51,18,15
g4793,10,23,22
g5539,4,14,14
g5575,51,23,23
g5936,6,23,22
g5945,6,23,22
g5954,6,23,22
g6089,100,24,23
g6098,100,24,23
g2588,100,99,61
g5890,100,24,24
g5908,100,24,24
g3865,2,59,10
g3659,2,61,11
g6467,100,74,44
g6556,100,74,53
g6682,100,32,24
g6665,100,83,58
g6781,100,82,60
g1588,100,152,32
g4829,100,83,63
g4667,100,74,53
g5558,29,23,22
g6656,100,83,57
g5198,3,61,13
g5189,3,61,16
g2497,100,108,98
g4874,6,16,12
g107_g4017_A,100,23,23
g131_g3282_A,5,9,6
g622_g3421_A,3,16,7
g500_g6243_A,100,24,23
g33_II2089_A,100,21,12
g1042_II2497_A,100,21,12
g1276_II3127_A,17,14,13
g1540_II3169_A,100,21,12
g2267_II4233_A,17,54,9
g2092_II4444_A,5,6,6
g3271_II5209_A,100,17,15
g3705_II5270_A,100,179,20
g3421_II5293_A,7,8,8
g4301_II6186_A,100,17,15
g5468,2,1,1
g5692,7,4,0
g6368,6,14,5
g4099,2,1,1
g6727,6,14,1
g5476,13,11,7
g5477,27,11,8
g6583,100,23,23
g6584,100,23,23
g6278,30,14,14
g5693,27,14,14
g6925,100,74,73
g6277,24,18,17
g4658,5,5,5
g6592,12,16,11
g6593,12,16,12
g4657,6,5,5
g6853,100,61,52
g6854,100,61,51
g4855,100,22,22
g4856,100,22,22
g4846,100,22,22
g4847,100,22,22
g6826,100,36,30
g6827,100,36,35
g2587,2,1,1
g6745,70,18,18
g3893,100,97,64
g3892,9,14,13
g4567,8,8,8
g4766,3,11,11
g5458,100,23,23
g3793,100,163,64
g5638,100,163,59
g5854,11,142,28
g5926,22,16,16
g6179,6,14,5
g1499,97,147,64
g2948,100,112,27
g1777,100,99,93
g2857,4,4,4
g2695,100,54,11
g2956,5,11,7
g3199,5,11,6
g3487,3,14,8
g3758,19,36,19
g3388,100,39,39
g3973,100,123,30
g3982,100,74,36
g1858,100,14,14
g3829,21,9,9
g3767,3,14,7
g3694,100,31,31
g4585,100,113,32
g4694,10,152,10
g4648,100,31,30
g1849,100,14,14
g4774,9,14,10
g3479,5,11,6
g5099,60,16,16
g4685,100,123,32
g4468,100,24,20
g4865,9,14,10
g5179,4,12,12
g5278,100,23,23
g5296,100,23,23
g4549,16,54,10
g5486,2,14,10
g5495,7,59,6
g5449,24,57,10
g3478,19,54,11
g5648,26,14,13
g5683,25,18,17
g5369,27,18,12
g5647,15,18,18
g5909,26,14,13
g5378,26,18,12
g5791,100,23,23
g5395,100,23,23
g5809,100,23,23
g5782,100,23,23
g5593,23,54,11
g5584,8,59,6
g1696,6,14,1
g6269,100,24,23
g5675,34,23,14
g6268,100,23,23
g6394,100,113,36
g6538,3,112,10
g6574,2,14,5
g6647,2,14,5
g3668,100,74,53
g6737,100,108,33
g6673,100,122,35
g6754,100,108,31
g6628,100,122,17
g6773,100,36,33
g6809,96,61,18
g6908,100,74,25
g6907,100,74,25
g6935,100,82,54
g1589,100,163,62
g3992,100,21,13
g4819,100,173,29
g4928,55,18,18
g4937,56,18,18
g3559,2,29,1
g6359,27,59,15
g6637,100,123,37
g6692,100,82,68
g4936,100,82,61
g6457,100,82,56
g3974,100,179,20
g3983,100,179,14
g3955,100,17,15
g4199,3,16,9
g5368,75,18,18
g5377,100,18,18
g5666,100,23,23
g5674,100,23,23
g6188,100,113,36
g224_g3127_A,53,74,27
g236_g3133_A,100,74,44
g260_g3190_A,84,74,27
g402_g5163_A,3,59,15
g6212_II8209_B,2,61,10
g6015_II8209_A,2,61,12
g3893,100,97,65
g1985,100,83,83
g1994,100,83,83
g2768,60,74,28
g2976,100,82,53
g3956,100,113,30
g3299,100,74,53
g3678,41,74,27
g4289,16,23,22
g4577,9,18,13
g4794,57,31,31
g4488,17,18,17
g4785,22,23,22
g5549,4,14,14
g6099,100,24,23
g5891,100,55,53
g3884,2,54,10
g6665,100,83,60
g4946,100,82,57
g6782,100,83,63
g6837,100,83,54
g5199,38,18,17
g5559,22,23,22
g6683,100,32,24
g6828,100,61,28
g6926,100,82,65
g2769,100,97,65
g3677,100,23,23
g5649,100,116,40
g616_g2015_A,3,16,5
g901_g2009_A,100,74,24
g426_g4401_A,21,22,21
g370_g5402_A,59,23,23
g541_g4205_B,100,56,52
g4915_II8211_A,3,61,12
g1042_II2498_A,100,21,12
g1279_II3125_A,17,14,13
g2292_II4182_A,20,54,10
g2267_II4234_A,17,54,9
g2092_II4445_A,5,6,6
g3263_II5226_B,100,179,20
g3247_II5242_B,100,179,20
g3503_II5761_A,8,82,9
g4610_II6390_B,100,17,15
g5370_II7223_B,42,18,18
g5372_II7230_B,45,18,18
g5364_II7311_A,14,16,15
g6192_II8201_B,100,123,36
g5468,2,1,1
g5469,2,1,1
g6368,2,14,5
g6728,100,13,13
g6729,100,21,12
g5477,17,11,8
g5478,27,11,9
g6584,100,23,23
g6585,100,23,23
g6278,29,14,14
g5693,19,14,14
g5694,27,14,14
g5874,24,12,12
g4839,7,4,4
g4658,6,5,5
g4857,6,6,6
g6593,13,16,12
g6594,13,16,13
g4659,2,2,2
g6854,100,61,52
g4856,100,22,22
g4847,100,22,22
g4848,100,22,22
g6827,100,36,30
g2877,100,109,99
g3776,7,12,11
g3785,7,12,11
g4569,100,23,23
g1679,9,9,9
g4784,9,9,9
g5388,100,128,35
g6189,6,14,5
g6179,2,14,5
g6774,100,82,17
g6855,100,82,63
g6864,100,83,65
g1499,100,147,82
g2679,100,54,11
g2894,100,113,30
g2957,5,11,8
g2688,4,72,17
g3687,100,83,58
g2796,100,131,49
g2849,3,83,10
g3929,100,113,30
g3965,100,113,30
g3669,41,74,27
g4389,21,22,21
g3759,3,14,7
g4568,18,142,10
g4694,100,152,36
g4586,100,123,32
g4838,100,31,31
g2868,21,11,11
g3489,21,11,11
g2949,21,11,11
g5099,100,16,16
g4686,100,123,32
g5487,2,14,10
g5496,24,57,10
g4929,77,18,18
g4938,59,18,18
g4496,18,14,13
g5576,47,23,23
g5883,100,21,12
g5784,24,23,23
g5783,100,23,23
g2588,100,99,58
g6288,14,16,14
g5937,81,23,23
g5955,100,23,23
g6558,100,122,36
g6468,61,113,16
g6549,71,123,17
g6575,2,14,5
g6648,2,14,5
g6738,100,109,33
g6746,2,32,7
g3488,69,89,18
g6809,100,61,18
g1589,100,163,62
g1797,100,112,30
g3992,100,21,13
g4668,100,74,53
g4677,100,74,53
g4947,45,18,18
g6693,100,83,66
g6279,26,61,15
g1689,13,57,10
g2795,100,31,31
g3974,100,179,14
g3983,100,179,14
g3957,100,17,15
g4199,17,16,9
g4874,26,16,12
g5666,100,23,23
g5676,83,23,23
g6188,100,113,36
g152_g1633_B,44,24,23
g471_g2323_A,100,24,22
g254_g3170_A,100,74,44
g242_g3344_A,100,82,58
g426_g4033_A,100,22,21
g430_g4038_A,100,22,21
g402_g4039_A,100,22,21
g5025_II8082_C,3,59,13
g4767,100,82,55
g6855,100,82,60
g6864,100,83,64
g2895,100,123,30
g1969,100,123,37
g2778,100,74,45
g2976,100,82,55
g2968,100,82,51
g3777,100,22,22
g3786,100,24,24
g4587,9,18,16
g4794,100,31,30
g4489,13,18,17
g4866,59,18,16
g5488,2,14,10
g4588,25,23,22
g4597,17,23,22
g5938,6,23,22
g5794,24,23,23
g5892,100,21,21
g3849,2,57,10
g3688,2,61,11
g3697,2,61,11
g3858,2,59,10
g5866,100,32,24
g6748,100,82,56
g6846,100,82,52
g5398,64,23,23
g4894,3,105,12
g4993,17,105,23
g6649,100,82,56
g6829,71,61,28
g6927,100,83,59
g2698,100,97,64
g5649,100,116,79
g913_g1422_B,100,116,40
g260_g3371_A,100,82,54
g402_g4363_A,21,24,21
g791_g2100_C,100,152,35
g1436_II2933_A,9,11,8
g1279_II3126_A,17,14,13
g2292_II4183_A,16,54,10
g3263_II5228_A,100,179,20
g3247_II5244_A,100,179,20
g4504_II6390_A,100,17,15
g4610_II6392_A,100,17,15
g5367_II7210_A,18,18,18
g5370_II7225_A,49,18,18
g5372_II7232_A,53,18,18
g5364_II7312_A,14,16,15
g5515_II7440_A,15,16,16
g6192_II8203_A,100,123,36
g5469,2,1,1
g6729,100,21,12
g5478,21,11,9
g5479,25,11,11
g6585,100,23,23
g6586,100,23,23
g5694,19,14,14
g5695,27,14,14
g5874,23,12,12
g4839,6,4,4
g5875,7,11,6
g4857,7,6,6
g6594,14,16,13
g6595,17,16,16
g4858,6,6,6
g4659,3,2,2
g4849,100,24,24
g4848,100,22,22
g2877,100,109,99
g4569,100,23,23
g4768,3,11,11
g3868,100,21,21
g5388,100,128,47
g5857,100,143,68
g6189,2,14,5
g5379,15,16,16
g6774,68,82,17
g2679,100,54,11
g2958,5,11,9
g2688,4,72,17
g2599,4,72,17
g2796,100,131,49
g3498,3,14,8
g3966,100,123,30
g3939,100,123,30
g3679,41,74,27
g4578,15,152,10
g4596,100,123,32
g4776,9,14,10
g4867,33,32,12
g3499,5,11,6
g5497,10,57,7
g5569,23,12,12
g4929,100,18,18
g4938,100,18,18
g5577,44,23,23
g5658,15,18,18
g5667,14,18,18
g5784,100,23,23
g5775,88,23,23
g5587,7,59,6
g1699,6,14,1
g5668,34,23,14
g5677,34,23,14
g5956,100,23,23
g6397,100,123,36
g6469,100,112,36
g6549,100,123,37
g6576,2,14,5
g6478,2,32,7
g6766,100,36,30
g6676,100,112,36
g6739,100,118,36
g2986,100,48,48
g6873,100,74,25
g6874,100,74,25
g1797,79,112,28
g2995,23,54,10
g6747,100,74,53
g6928,100,82,67
g1689,13,57,6
g3589,2,17,1
g3957,100,17,15
g5659,100,23,23
g5676,100,23,23
g3598,100,74,24
g1879,100,105,105
g242_g3156_A,61,74,27
